Id,category,type,city,region,size,room_count,bathroom_count,price
4347,Locations de vacances,À Louer,Ariana,Ariana Ville,55.0,2.0,1.0,0.07
2869,Terrains et Fermes,À Vendre,Kairouan,Autres villes,,,,9000.0
2878,Appartements,À Louer,Tunis,L'aouina,110.0,2.0,1.0,0.09
1448,Maisons et Villas,À Louer,Ben arous,Radès,150.0,3.0,1.0,0.75
5109,Maisons et Villas,À Vendre,Sfax,Autres villes,150.0,2.0,1.0,45.0
9307,Maisons et Villas,À Louer,Tunis,Carthage,200.0,5.0,1.0,1.5
9914,Appartements,À Louer,Tunis,L'aouina,170.0,3.0,2.0,0.2
11771,Appartements,À Vendre,Tunis,Carthage,135.0,3.0,1.0,295.0
6059,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,775.0
1085,Terrains et Fermes,À Vendre,Kairouan,Kairouan,,,,400.0
10000,Appartements,À Louer,Monastir,Monastir,120.0,3.0,1.0,0.53
6266,Terrains et Fermes,À Vendre,Ben arous,Mornag,,,,60.0
8113,Terrains et Fermes,À Vendre,Tunis,Sidi Hassine,,,,690.0
10818,Appartements,À Vendre,Nabeul,Hammamet,100.0,2.0,1.0,115.0
4172,Appartements,À Louer,Sousse,Sousse Jawhara,200.0,3.0,1.0,1.1
10986,Terrains et Fermes,À Vendre,Ben arous,Autres villes,,,,16.5
5248,Maisons et Villas,À Vendre,Ariana,Mnihla,150.0,4.0,1.0,140000.0
9760,Maisons et Villas,À Louer,Ariana,Chotrana,220.0,4.0,2.0,0.7
10039,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,42.0
4318,Terrains et Fermes,À Vendre,Béja,Téboursouk,,,,150.0
7399,Appartements,À Vendre,Mahdia,Mahdia,97.0,2.0,1.0,210.0
7956,Appartements,À Vendre,Sousse,Sousse,60.0,1.0,1.0,90.0
9272,Appartements,À Louer,Ariana,Borj Louzir,100.0,4.0,1.0,0.7
8755,Maisons et Villas,À Louer,Sousse,Hammam Sousse,300.0,5.0,2.0,1.5
3035,Appartements,À Louer,Tunis,L'aouina,110.0,2.0,1.0,1.1
12218,Appartements,À Vendre,Monastir,Monastir,84.0,2.0,1.0,105.0
10973,Terrains et Fermes,À Vendre,Bizerte,Ras Jebel,,,,750.0
4983,Bureaux et Plateaux,À Vendre,Tunis,Tunis,750.0,9.0,6.0,2850.0
12544,Terrains et Fermes,À Vendre,Sfax,Sakiet Ezzit,,,,21.0
9142,Maisons et Villas,À Vendre,Tunis,L'aouina,1000.0,4.0,2.0,900.0
2851,Appartements,À Vendre,Tunis,Autres villes,52.0,3.0,1.0,1800.08
5561,Appartements,À Louer,Sfax,Sakiet Ezzit,120.0,3.0,1.0,0.6
1852,"Magasins, Commerces et Locaux industriels",À Vendre,Sfax,Route Mehdia,1000.0,3.0,1.0,350.0
10129,Terrains et Fermes,À Vendre,Sidi bouzid,Regueb,,,,56.0
293,Terrains et Fermes,À Vendre,La manouba,Oued Ellil,,,,450.0
5149,Terrains et Fermes,À Vendre,Bizerte,Ghar El Melh,,,,620.0
1668,Appartements,À Vendre,Ariana,Mnihla,75.0,2.0,1.0,120.0
2607,Appartements,À Vendre,Sousse,Hammam Sousse,110.0,3.0,1.0,205.0
4845,Maisons et Villas,À Vendre,Sfax,Autres villes,72.0,3.0,1.0,120.0
8182,Maisons et Villas,À Louer,Tunis,El Ouardia,99.0,2.0,1.0,0.35
6949,Appartements,À Vendre,Sousse,Sousse,60.0,1.0,1.0,155.0
11125,Appartements,À Louer,Sousse,Kalaâ Kebira,50.0,1.0,1.0,0.18
5806,Terrains et Fermes,À Vendre,Sousse,Akouda,,,,150.0
5920,Appartements,À Louer,Sfax,Sfax Ville,110.0,3.0,1.0,0.5
4207,Terrains et Fermes,À Vendre,Sousse,Sousse Jawhara,,,,500.0
8476,Terrains et Fermes,À Vendre,Sousse,Kalaâ Kebira,,,,50.0
4653,Appartements,À Louer,Ariana,Ariana Ville,160.0,3.0,1.0,0.85
7403,Appartements,À Vendre,Monastir,Monastir,80.0,1.0,1.0,155.0
5135,Appartements,À Vendre,Sfax,Route Soukra,68.0,3.0,1.0,60.0
4885,Appartements,À Vendre,Sfax,Sfax,165.0,3.0,2.0,260.0
3054,Terrains et Fermes,À Vendre,Ariana,Sidi Thabet,,,,350.0
11020,Terrains et Fermes,À Vendre,Sousse,Sousse,,,,260.0
5656,Appartements,À Vendre,Tunis,Autres villes,55.0,2.0,1.0,68.0
3653,Maisons et Villas,À Vendre,Sousse,Akouda,300.0,4.0,2.0,420.0
7954,Terrains et Fermes,À Vendre,Monastir,Autres villes,,,,220.0
12582,Appartements,À Louer,Sousse,Sahloul,98.0,2.0,1.0,0.9
663,Appartements,À Louer,Tunis,Menzah,50.0,1.0,1.0,0.4
9532,Appartements,À Louer,Sousse,Autres villes,50.0,1.0,1.0,0.36
6522,Terrains et Fermes,À Vendre,Ben arous,Autres villes,,,,140.0
12171,Appartements,À Louer,Tunis,Carthage,60.0,1.0,1.0,1.7
4587,Maisons et Villas,À Vendre,Tunis,Le Bardo,392.0,3.0,1.0,600.0
1574,Maisons et Villas,À Vendre,Ariana,Autres villes,216.0,4.0,2.0,390.0
6199,Maisons et Villas,À Louer,Tunis,La Marsa,120.0,5.0,2.0,1.75
57,Terrains et Fermes,À Vendre,Ben arous,Medina Jedida,,,,115.0
9554,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,45.0
7363,Appartements,À Louer,Sousse,Sousse Riadh,80.0,2.0,1.0,0.4
9854,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,150.0
8270,Bureaux et Plateaux,À Vendre,Sousse,Sahloul,95.0,2.0,1.0,160.0
319,Maisons et Villas,À Vendre,Nabeul,Hammamet,100.0,2.0,1.0,90.0
10400,Maisons et Villas,À Vendre,Ben arous,Boumhel,300.0,5.0,1.0,550.0
8021,Appartements,À Vendre,Ben arous,Mornag,98.0,2.0,1.0,150.0
11770,Appartements,À Louer,Sousse,Sousse Jawhara,100.0,2.0,1.0,1.4
7796,Terrains et Fermes,À Vendre,La manouba,Djedeida,,,,1250.0
265,Maisons et Villas,À Louer,Ben arous,Radès,140.0,3.0,1.0,0.15
6544,Maisons et Villas,À Vendre,Ben arous,Boumhel,200.0,2.0,2.0,340.0
814,Appartements,À Vendre,Sfax,Autres villes,90.0,3.0,1.0,53.0
1545,Appartements,À Louer,Tunis,L'aouina,53.0,1.0,1.0,1.5
11166,Maisons et Villas,À Louer,Mahdia,Autres villes,100.0,1.0,1.0,0.25
8920,Terrains et Fermes,À Vendre,Sousse,Sousse Jawhara,,,,280.0
3435,Terrains et Fermes,À Vendre,Bizerte,Autres villes,,,,21820.107
10514,Terrains et Fermes,À Vendre,Ariana,La Soukra,,,,12.0
4227,Terrains et Fermes,À Vendre,Tunis,Autres villes,,,,160.0
2511,Maisons et Villas,À Vendre,Nabeul,Hammamet,260.0,3.0,1.0,258.0
9327,Locations de vacances,À Louer,Sfax,Autres villes,50.0,2.0,1.0,0.05
7048,Appartements,À Vendre,Ben arous,El Mourouj,75.0,2.0,1.0,125.0
524,Terrains et Fermes,À Vendre,Kairouan,Autres villes,,,,550.0
2753,Appartements,À Louer,Tunis,La Marsa,75.0,3.0,1.0,0.55
1534,Terrains et Fermes,À Vendre,Kasserine,Sbeïtla,,,,75.0
12021,Maisons et Villas,À Vendre,Kairouan,El Ouslatia,520.0,6.0,2.0,420.0
10571,Maisons et Villas,À Louer,La manouba,La manouba,70.0,2.0,1.0,0.5
7697,Appartements,À Vendre,Nabeul,Hammamet,61.0,1.0,1.0,230.0
6021,Appartements,À Louer,Ariana,Borj Louzir,90.0,2.0,1.0,0.6
2738,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,200.0
12607,Maisons et Villas,À Vendre,Monastir,Autres villes,108.0,10.0,5.0,350.0
3189,Maisons et Villas,À Vendre,Sfax,Menzel Chaker,350.0,3.0,1.0,135.0
8659,Maisons et Villas,À Louer,Bizerte,Autres villes,200.0,3.0,1.0,20000.0
6333,Appartements,À Louer,Monastir,Autres villes,80.0,2.0,1.0,0.55
1050,Bureaux et Plateaux,À Louer,Sousse,Sousse,80.0,2.0,1.0,0.45
7730,Maisons et Villas,À Louer,Médenine,Djerba - Midoun,90.0,2.0,1.0,0.07
1560,Appartements,À Louer,Sousse,Kantaoui,90.0,2.0,1.0,0.4
9314,Maisons et Villas,À Vendre,La manouba,Djedeida,100.0,3.0,1.0,40.0
4005,Maisons et Villas,À Louer,Ben arous,Boumhel,175.0,3.0,2.0,0.8
8403,Appartements,À Louer,Ben arous,Autres villes,55.0,1.0,1.0,0.35
9115,Appartements,À Louer,Mahdia,Mahdia,97.0,2.0,1.0,0.3
714,Appartements,À Vendre,Tunis,Mutuelleville,92.0,4.0,2.0,250.0
6969,Appartements,À Louer,Ariana,Borj Louzir,100.0,3.0,1.0,0.25
4206,Maisons et Villas,À Vendre,Tunis,Mutuelleville,846.0,1.0,3.0,2950.0
2799,Maisons et Villas,À Vendre,Nabeul,Hammamet,250.0,2.0,2.0,250.0
6113,Terrains et Fermes,À Vendre,Kairouan,Chebika,,,,300.0
1094,Appartements,À Louer,Monastir,Autres villes,70.0,2.0,1.0,0.38
6444,Maisons et Villas,À Louer,Tunis,La Marsa,250.0,4.0,2.0,1.9
11840,Terrains et Fermes,À Vendre,Ariana,Jardins D'el Menzah,,,,380.0
12327,Terrains et Fermes,À Vendre,Monastir,Jemmal,,,,450.0
4660,Appartements,À Vendre,Ariana,La Soukra,143.0,2.0,1.0,360.0
12111,Appartements,À Vendre,Tunis,Le Kram,73.0,1.0,1.0,260.0
7923,Maisons et Villas,À Louer,Tunis,La Marsa,700.0,4.0,4.0,7.0
5022,Terrains et Fermes,À Vendre,Sousse,Sousse,,,,50.0
8366,Appartements,À Vendre,Tunis,L'aouina,138.0,3.0,2.0,265.0
5332,Appartements,À Vendre,Mahdia,Mahdia,74.0,1.0,1.0,160.0
9776,Bureaux et Plateaux,À Louer,Tunis,Tunis,75.0,2.0,1.0,1.0
10570,Appartements,À Louer,Ben arous,Medina Jedida,158.0,4.0,3.0,1.1
5945,Appartements,À Vendre,Sousse,Sousse Jawhara,114.0,2.0,2.0,208.0
10041,Appartements,À Vendre,Sousse,Autres villes,133.0,2.0,1.0,247.0
4520,Appartements,À Vendre,Ben arous,Boumhel,140.0,4.0,2.0,220.0
11076,Terrains et Fermes,À Vendre,Médenine,Djerba - Midoun,,,,90.0
11795,Appartements,À Louer,Monastir,Monastir,75.0,2.0,1.0,0.35
8442,Appartements,À Louer,Tunis,La Marsa,170.0,2.0,2.0,2.0
999,Maisons et Villas,À Louer,Sfax,Sakiet Ezzit,330.0,3.0,1.0,0.38
6441,Appartements,À Louer,Tunis,Le Kram,200.0,3.0,3.0,2.8
4712,Terrains et Fermes,À Vendre,Ariana,Sidi Thabet,,,,250.0
7589,Maisons et Villas,À Vendre,Ariana,Raoued,440.0,2.0,1.0,270.0
9,Appartements,À Louer,Sfax,Sfax Ville,90.0,3.0,1.0,0.42
12364,Terrains et Fermes,À Vendre,Kairouan,Kairouan Sud,,,,200.0
11974,Maisons et Villas,À Louer,Tunis,La Marsa,220.0,4.0,2.0,2.0
4187,Appartements,À Vendre,Sousse,Hammam Sousse,250.0,3.0,2.0,1100.0
3918,Maisons et Villas,À Vendre,Gabès,Gabès,200.0,5.0,1.0,120.0
9196,Terrains et Fermes,À Vendre,Bizerte,Bizerte Nord,,,,13.5
12145,Bureaux et Plateaux,À Louer,Tunis,La Marsa,785.0,5.0,4.0,16.375
485,Terrains et Fermes,À Vendre,Ben arous,Hammam Chott,,,,215.0
12225,Terrains et Fermes,À Vendre,Tunis,Centre Ville - Lafayette,,,,30.0
7986,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,Ghazela,20.0,1.0,0.0,0.4
10280,Maisons et Villas,À Louer,La manouba,Mornaguia,180.0,4.0,1.0,0.3
8943,Appartements,À Louer,Sousse,Sousse,170.0,2.0,2.0,250.0
2707,Maisons et Villas,À Louer,Tunis,La Marsa,300.0,3.0,3.0,4.2
10803,Appartements,À Vendre,Ben arous,El Mourouj,127.0,3.0,2.0,197.3
3198,Maisons et Villas,À Vendre,Nabeul,Hammamet,200.0,3.0,1.0,35.0
4133,Maisons et Villas,À Vendre,Ben arous,El Mourouj,430.0,3.0,2.0,460.0
8606,Maisons et Villas,À Vendre,Ariana,La Soukra,320.0,3.0,2.0,600.0
7671,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,1000.0
3125,Appartements,À Louer,Sousse,Sahloul,65.0,1.0,1.0,0.75
4399,Terrains et Fermes,À Vendre,Monastir,Autres villes,,,,35.0
11848,Terrains et Fermes,À Vendre,Mahdia,Sidi Alouane,,,,300.0
11314,Terrains et Fermes,À Vendre,Sousse,Autres villes,,,,225.0
5363,Maisons et Villas,À Vendre,Nabeul,Hammamet,260.0,3.0,1.0,258.0
8259,Terrains et Fermes,À Vendre,Ben arous,Ben arous,,,,95.0
10920,Appartements,À Louer,Tunis,L'aouina,60.0,1.0,1.0,0.95
962,Appartements,À Louer,Tunis,Manar,100.0,3.0,1.0,220.0
12284,Terrains et Fermes,À Vendre,Sfax,Route Mehdia,,,,540.0
2677,Maisons et Villas,À Vendre,La manouba,Mornaguia,301.0,3.0,1.0,190.0
10358,Appartements,À Louer,Tunis,Le Kram,150.0,4.0,2.0,1.1
7339,Appartements,À Vendre,Tunis,Menzah,75.0,2.0,1.0,160.0
8342,Maisons et Villas,À Vendre,Tunis,El Kabaria,95.0,3.0,1.0,175.0
8078,Appartements,À Vendre,Tunis,L'aouina,126.0,3.0,2.0,250.0
8666,"Magasins, Commerces et Locaux industriels",À Vendre,Bizerte,Bizerte,24.0,1.0,1.0,21.0
9276,Maisons et Villas,À Louer,Mahdia,Mahdia,150.0,3.0,1.0,0.37
5053,Appartements,À Louer,Sousse,Hergla,125.0,2.0,1.0,0.5
17,Appartements,À Vendre,Sousse,Sousse Jawhara,102.0,3.0,1.0,65.0
5846,Appartements,À Louer,Sousse,Hammam Sousse,70.0,2.0,1.0,0.3
5173,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,220.0
3472,Terrains et Fermes,À Vendre,Sousse,Autres villes,,,,500.0
5251,Maisons et Villas,À Louer,La manouba,Autres villes,100.0,3.0,1.0,0.43
10367,Appartements,À Vendre,Sousse,Sousse,140.0,2.0,1.0,320.0
9808,Maisons et Villas,À Vendre,Ariana,La Soukra,250.0,5.0,2.0,410.0
278,Bureaux et Plateaux,À Louer,Ariana,La Soukra,100.0,3.0,1.0,0.68
5388,Appartements,À Louer,Ben arous,El Mourouj,150.0,3.0,1.0,0.65
1568,Terrains et Fermes,À Vendre,Sfax,Autres villes,,,,35.0
1733,Maisons et Villas,À Vendre,Sousse,Sousse Riadh,284.0,11.0,7.0,650.0
12359,"Magasins, Commerces et Locaux industriels",À Louer,Ben arous,Ben arous,1000.0,1.0,1.0,4.5
10689,"Magasins, Commerces et Locaux industriels",À Vendre,Ariana,Ariana,45.0,1.0,1.0,23.0
4997,Maisons et Villas,À Louer,Tunis,La Marsa,250.0,3.0,1.0,3.5
5450,Maisons et Villas,À Vendre,Nabeul,Hammamet,600.0,4.0,2.0,265.0
8126,Terrains et Fermes,À Vendre,Sousse,Akouda,,,,80.0
1342,Terrains et Fermes,À Vendre,Ben arous,Boumhel,,,,200.0
2810,Maisons et Villas,À Vendre,Nabeul,Hammamet,334.0,3.0,2.0,900.0
11160,Appartements,À Louer,Monastir,Autres villes,65.0,2.0,1.0,0.3
1723,Terrains et Fermes,À Vendre,Sfax,Autres villes,,,,45.0
10664,Appartements,À Louer,Sousse,Sousse Jawhara,170.0,2.0,1.0,0.5
2652,Appartements,À Vendre,Mahdia,Ksour Essef,100.0,2.0,1.0,100.0
11033,Appartements,À Louer,Sousse,Sousse Jawhara,70.0,1.0,1.0,0.55
10361,Maisons et Villas,À Louer,Monastir,Monastir,160.0,3.0,2.0,0.65
4784,Maisons et Villas,À Vendre,Nabeul,Hammamet,180.0,3.0,2.0,360.0
2123,Maisons et Villas,À Vendre,Gabès,Autres villes,100.0,2.0,1.0,82.0
10746,Terrains et Fermes,À Vendre,Zaghouan,Autres villes,,,,50.0
5013,Terrains et Fermes,À Vendre,Zaghouan,Zaghouan,,,,410.0
12723,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,720.0
1876,Maisons et Villas,À Vendre,Kasserine,Autres villes,480.0,5.0,2.0,400.0
423,Appartements,À Vendre,Tunis,Manar,160.0,4.0,2.0,270.0
7562,Terrains et Fermes,À Vendre,Sfax,Autres villes,,,,250.0
1961,Maisons et Villas,À Vendre,Bizerte,Bizerte,290.0,3.0,2.0,650.0
2445,Terrains et Fermes,À Vendre,Sousse,Zaouit-Ksibat Thrayett,,,,56.0
2424,Appartements,À Vendre,Tunis,L'aouina,78.0,1.0,1.0,180.0
3973,Appartements,À Louer,Tunis,Tunis,70.0,2.0,1.0,0.55
9344,Appartements,À Vendre,Tunis,La Marsa,67.0,1.0,1.0,191.0
4104,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,Autres villes,350.0,5.0,1.0,0.4
3315,Terrains et Fermes,À Vendre,Jendouba,Tabarka,,,,60.0
10018,Locations de vacances,À Louer,Sousse,Hergla,120.0,2.0,2.0,0.15
2864,Terrains et Fermes,À Vendre,Sousse,Kantaoui,,,,820.0
7510,Maisons et Villas,À Vendre,Médenine,Djerba - Midoun,350.0,3.0,2.0,280.0
1913,Maisons et Villas,À Vendre,Tunis,Autres villes,256.0,3.0,2.0,100.0
4608,Appartements,À Louer,Tunis,Autres villes,80.0,3.0,1.0,0.45
3727,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,44.0
4354,Appartements,À Louer,Ariana,Ennasr,70.0,1.0,1.0,0.08
763,Maisons et Villas,À Vendre,Béja,Medjez el-Bab,102.0,6.0,1.0,170.0
5809,Maisons et Villas,À Vendre,Nabeul,Hammamet,130.0,2.0,1.0,80.0
2465,Terrains et Fermes,À Vendre,Mahdia,Mahdia,,,,35.0
11513,Maisons et Villas,À Vendre,Ariana,Ariana,1200.0,4.0,2.0,750.0
8631,Maisons et Villas,À Louer,Tunis,Autres villes,170.0,3.0,1.0,0.5
7839,Maisons et Villas,À Vendre,Nabeul,Hammamet,250.0,3.0,2.0,360.0
8500,Maisons et Villas,À Vendre,Tunis,La Marsa,250.0,3.0,2.0,750.0
7066,Maisons et Villas,À Vendre,Ariana,Jardins D'el Menzah,500.0,4.0,2.0,400.0
8263,Terrains et Fermes,À Vendre,Jendouba,Tabarka,,,,30.0
12204,"Magasins, Commerces et Locaux industriels",À Vendre,Sousse,Sousse,70.0,1.0,1.0,160.0
4155,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,109.0
1207,Appartements,À Louer,Ariana,Autres villes,100.0,3.0,1.0,0.7
3724,Appartements,À Vendre,Tunis,L'aouina,65.0,1.0,1.0,175.0
9886,Appartements,À Vendre,Sousse,Sousse Riadh,75.0,2.0,1.0,105.0
5590,Appartements,À Louer,Ben arous,El Mourouj,100.0,2.0,1.0,0.42
56,Maisons et Villas,À Vendre,Ariana,La Soukra,650.0,4.0,2.0,1150.0
10456,Maisons et Villas,À Vendre,La manouba,Oued Ellil,500.0,4.0,1.0,180.0
1187,Terrains et Fermes,À Vendre,Mahdia,Autres villes,,,,320.0
11400,Appartements,À Vendre,Ariana,Ennasr,156.0,3.0,3.0,335.0
10990,Maisons et Villas,À Vendre,Tunis,Autres villes,440.0,3.0,2.0,980.0
3499,Maisons et Villas,À Vendre,Bizerte,Zarzouna,140.0,5.0,3.0,150.0
10729,Bureaux et Plateaux,À Louer,Ariana,Ariana,60.0,1.0,1.0,0.75
5218,Maisons et Villas,À Louer,Tunis,Mutuelleville,235.0,3.0,1.0,2.0
7364,Maisons et Villas,À Louer,Ariana,La Soukra,350.0,4.0,3.0,3.5
4921,Terrains et Fermes,À Vendre,Kasserine,Autres villes,,,,85.0
4471,Maisons et Villas,À Vendre,Tunis,Autres villes,340.0,5.0,3.0,23205.455
888,Appartements,À Vendre,Monastir,Monastir,60.0,1.0,1.0,139.0
5895,Appartements,À Vendre,Ariana,Raoued,76.0,2.0,1.0,115.0
5114,"Magasins, Commerces et Locaux industriels",À Vendre,Ariana,La Soukra,40.0,1.0,1.0,50.0
6303,Appartements,À Louer,Tunis,Autres villes,85.0,2.0,1.0,0.07
10307,"Magasins, Commerces et Locaux industriels",À Louer,Kairouan,Kairouan Nord,80.0,1.0,1.0,1500.0
101,Maisons et Villas,À Vendre,Sousse,Kalaâ Kebira,94.0,1.0,1.0,35.0
3156,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,120.0
9077,Terrains et Fermes,À Vendre,Gabès,Autres villes,,,,11.111
10132,Appartements,À Louer,Tunis,Menzah,120.0,2.0,2.0,200.0
1210,Maisons et Villas,À Louer,Tunis,Menzah,180.0,3.0,1.0,1.5
4174,Appartements,À Louer,Sousse,Sahloul,90.0,2.0,1.0,0.8
12313,Appartements,À Louer,Tunis,Centre Urbain Nord,132.0,2.0,2.0,0.5
3245,Terrains et Fermes,À Vendre,Bizerte,Autres villes,,,,120.0
5044,Terrains et Fermes,À Vendre,Sfax,Route Menzel Chaker,,,,11111.111
5300,Appartements,À Vendre,Tunis,Autres villes,135.0,4.0,1.0,190.0
6744,Appartements,À Vendre,Monastir,Monastir,100.0,3.0,1.0,160.0
5244,Maisons et Villas,À Vendre,Sousse,Sousse Jawhara,532.0,3.0,1.0,950.0
4476,Appartements,À Vendre,Tunis,Autres villes,100.0,2.0,1.0,270.0
5642,Maisons et Villas,À Vendre,Ben arous,Radès,400.0,3.0,2.0,420.0
4968,Appartements,À Louer,Ben arous,Ben arous,120.0,2.0,2.0,1.0
1302,Appartements,À Louer,Tunis,Menzah,120.0,3.0,1.0,0.85
7700,Maisons et Villas,À Vendre,Ben arous,Mornag,145.0,3.0,1.0,120.0
5142,Appartements,À Vendre,Tunis,L'aouina,110.0,4.0,1.0,250.0
9046,Maisons et Villas,À Louer,Ariana,Autres villes,160.0,2.0,2.0,0.4
9715,Maisons et Villas,À Louer,Ariana,Borj Louzir,300.0,2.0,1.0,0.5
3395,Appartements,À Louer,Tunis,Menzah,65.0,2.0,1.0,0.6
5734,Appartements,À Louer,Sousse,Hammam Sousse,150.0,2.0,1.0,1.1
86,Maisons et Villas,À Vendre,Nabeul,Hammamet,250.0,3.0,2.0,360.0
12489,Locations de vacances,À Louer,Tunis,La Marsa,120.0,2.0,1.0,0.07
10391,Appartements,À Louer,Ariana,La Soukra,80.0,1.0,1.0,0.09
79,Appartements,À Louer,Sousse,Kantaoui,90.0,2.0,1.0,0.9
10792,Terrains et Fermes,À Vendre,Sousse,Sahloul,,,,237.0
8312,Maisons et Villas,À Vendre,Sfax,Autres villes,960.0,4.0,1.0,380.0
6468,Bureaux et Plateaux,À Louer,Sousse,Sousse,30.0,1.0,1.0,0.35
2628,Appartements,À Vendre,Ariana,La Soukra,95.0,2.0,1.0,220.0
4872,Appartements,À Louer,Tunis,Centre Urbain Nord,70.0,2.0,1.0,0.11
1009,Terrains et Fermes,À Vendre,Ariana,Ariana Ville,,,,470.0
9607,Appartements,À Louer,Ariana,Ennasr,105.0,3.0,1.0,0.8
8790,Maisons et Villas,À Louer,La manouba,Oued Ellil,100.0,3.0,1.0,0.35
4995,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,82.5
7818,Appartements,À Vendre,Sousse,Sahloul,70.0,1.0,1.0,130.0
2343,Locations de vacances,À Louer,Ariana,La Soukra,100.0,3.0,1.0,0.2
12032,Appartements,À Vendre,Tunis,La Goulette,165.0,4.0,2.0,850.0
1317,Maisons et Villas,À Vendre,Médenine,Djerba - Midoun,90.0,2.0,1.0,160.0
11781,Appartements,À Louer,Tunis,La Marsa,100.0,2.0,1.0,0.2
5527,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,Autres villes,40.0,1.0,1.0,0.9
1205,Maisons et Villas,À Vendre,Nabeul,Hammamet,400.0,3.0,1.0,198.0
9561,Appartements,À Louer,Tunis,La Marsa,120.0,3.0,2.0,1.25
12685,Maisons et Villas,À Vendre,Ariana,Ghazela,500.0,8.0,2.0,400.0
482,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,350.0
11005,Maisons et Villas,À Louer,Tunis,La Marsa,185.0,4.0,2.0,2.2
6640,Maisons et Villas,À Vendre,Nabeul,Hammamet,110.0,2.0,1.0,190.0
5661,Appartements,À Louer,Gafsa,Autres villes,80.0,3.0,1.0,0.35
3072,Appartements,À Louer,Sousse,Sahloul,160.0,3.0,2.0,1.3
5127,Appartements,À Louer,Sousse,Sahloul,150.0,3.0,1.0,1.2
556,Terrains et Fermes,À Vendre,Sousse,Hergla,,,,530.0
2300,"Magasins, Commerces et Locaux industriels",À Louer,Ben arous,El Mourouj,48.0,3.0,1.0,1.3
6254,Appartements,À Louer,Mahdia,Mahdia,60.0,1.0,1.0,0.28
10212,Appartements,À Vendre,Monastir,Monastir,114.0,2.0,1.0,207.0
4729,Terrains et Fermes,À Vendre,Kairouan,Autres villes,,,,150.0
3575,Maisons et Villas,À Louer,Tunis,La Marsa,600.0,5.0,3.0,5.5
7454,Appartements,À Vendre,Sfax,Autres villes,87.0,2.0,1.0,200.0
11541,Bureaux et Plateaux,À Vendre,Ben arous,Ben arous,72.0,2.0,2.0,205.2
8218,Maisons et Villas,À Louer,Ariana,Autres villes,140.0,3.0,1.0,0.4
1774,Appartements,À Louer,Tunis,Le Bardo,50.0,1.0,1.0,0.35
6239,Maisons et Villas,À Vendre,Tunis,Tunis,85.0,6.0,2.0,130.0
6860,Maisons et Villas,À Vendre,Tunis,La Marsa,448.0,3.0,1.0,980.0
10543,"Magasins, Commerces et Locaux industriels",À Louer,Sfax,Thyna,400.0,3.0,2.0,5.0
8029,Appartements,À Vendre,Sousse,Autres villes,97.0,3.0,2.0,250.0
2898,Maisons et Villas,À Louer,Ben arous,El Mourouj,150.0,4.0,1.0,0.65
11857,Appartements,À Vendre,Ariana,Ennasr,45.0,1.0,1.0,120.0
12193,Terrains et Fermes,À Vendre,Sfax,Autres villes,,,,35.0
5370,Appartements,À Vendre,Tunis,L'aouina,123.0,3.0,2.0,240.0
8002,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,75.0
10385,Appartements,À Vendre,Ariana,Ennasr,111.0,2.0,1.0,220.0
3358,Appartements,À Vendre,Tunis,Manar,140.0,3.0,1.0,350.0
2884,Terrains et Fermes,À Vendre,La manouba,Mornaguia,,,,220.0
6747,Appartements,À Louer,Tunis,Autres villes,100.0,1.0,1.0,1.5
11654,Locations de vacances,À Louer,Ben arous,Ezzahra,120.0,3.0,2.0,1.65
1360,Appartements,À Vendre,Bizerte,Autres villes,85.0,3.0,1.0,160.0
10548,Appartements,À Louer,Ariana,Ennasr,140.0,3.0,2.0,1.5
9051,Maisons et Villas,À Vendre,Sousse,Kantaoui,810.0,5.0,4.0,3000.0
68,Appartements,À Louer,Sfax,Sfax,45.0,1.0,1.0,0.25
2252,Maisons et Villas,À Louer,Ariana,Ghazela,120.0,4.0,1.0,1.0
7573,Appartements,À Vendre,Sousse,Sahloul,115.0,3.0,1.0,340.0
7950,Maisons et Villas,À Vendre,Ariana,La Soukra,482.0,5.0,4.0,850.0
8419,Appartements,À Louer,Monastir,Autres villes,120.0,4.0,1.0,0.52
4357,Appartements,À Louer,Sfax,Sfax,150.0,3.0,1.0,0.35
1012,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,Chotrana,300.0,1.0,2.0,1.6
9908,Maisons et Villas,À Vendre,Nabeul,Hammamet,350.0,3.0,2.0,285.0
7167,Appartements,À Louer,Tunis,La Marsa,200.0,4.0,1.0,2.9
